Transaction_ID,Cashier_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method,Membership_ID
228,CASH_448,2024-09-17 06:51:08,Graz,Eingelegte Gurken,Brand A,1,7.34,7.34,Cash,M_9622
229,CASH_700,2024-08-17 22:42:25,Salzburg,Eingelegte Gurken,Brand C,6,2.42,14.52,Debit Card,M_8982
230,CASH_728,,Klagenfurt,Eingelegte Melanzani,Brand B,7,7.2,50.4,Cash,
231,CASH_681,2024-09-12 12:54:49,Wien,Eingelegte Melanzani,Brand C,10,6.09,60.9,Debit Card,
232,,2024-08-10 05:40:56,Klagenfurt,Eingelegte Gurken,Brand A,5,7.24,36.2,Mobile Payment,
233,CASH_270,2024-08-19 14:46:26,Villach,Eingelegte Gurken,Brand D,6,1.91,11.46,Debit Card,M_4695
234,CASH_367,2024-07-05 09:01:20,Salzburg,Eingelegte Melanzani,Brand C,3,2.45,7.35,Credit Card,M_2525
235,CASH_769,2024-08-31 22:01:27,Graz,Eingelegte Oliven,Brand D,3,,,Mobile Payment,
236,CASH_404,,Innsbruck,Eingelegte Melanzani,Brand A,7,8.56,59.92,Cash,
237,CASH_304,2024-09-23 20:38:30,Salzburg,Eingelegte Melanzani,Brand B,3,9.79,29.37,Debit Card,M_6052
238,CASH_657,2024-09-23 08:05:41,Villach,Eingelegte Melanzani,Brand C,7,5.01,35.07,Mobile Payment,M_5315
239,CASH_783,2024-07-08 04:48:44,Salzburg,Eingelegte Melanzani,Brand C,9,7.81,70.29,Cash,M_7342
240,CASH_586,2024-09-07 21:55:59,St. Pölten,Eingelegte Melanzani,Brand D,5,,,Credit Card,M_9467
241,CASH_559,2024-09-18 04:07:48,Graz,Eingelegte Melanzani,Brand B,4,4.81,19.24,Debit Card,
242,CASH_844,2024-09-15 08:20:58,Salzburg,Eingelegte Melanzani,Brand D,9,3.94,35.46,Mobile Payment,M_1202
243,CASH_253,2024-09-05 13:07:26,Graz,Eingelegte Oliven,Brand A,2,1.91,3.82,Mobile Payment,M_6633
244,CASH_584,2024-09-22 15:36:38,Wien,Eingelegte Melanzani,Brand C,7,6.48,45.36,Debit Card,
245,CASH_375,2024-07-31 01:47:30,Klagenfurt,Eingelegte Melanzani,Brand C,5,8.59,42.95,Credit Card,M_4734
246,CASH_526,2024-08-26 10:17:46,St. Pölten,Eingelegte Oliven,Brand A,4,9.22,36.88,Debit Card,M_9462
247,CASH_826,2024-09-04 05:04:19,Eisenstadt,Eingelegte Gurken,Brand B,9,1.26,11.34,Cash,M_4288
248,CASH_821,2024-08-28 01:58:23,Innsbruck,Eingelegte Gurken,Brand C,8,6.72,53.76,Credit Card,M_4963
249,CASH_458,2024-07-23 15:37:35,Klagenfurt,Eingelegte Melanzani,Brand C,2,4.48,8.96,Cash,M_4511
250,CASH_519,2024-09-25 06:17:41,Eisenstadt,Eingelegte Melanzani,Brand A,8,6.83,54.64,Credit Card,
251,CASH_485,2024-09-29 20:17:27,Klagenfurt,Eingelegte Gurken,Brand C,4,7.09,28.36,Debit Card,M_1120
252,CASH_723,2024-08-17 17:41:38,Linz,Eingelegte Gurken,Brand A,8,,,Mobile Payment,M_5536
253,CASH_629,2024-09-22 09:12:09,Innsbruck,Eingelegte Melanzani,Brand D,6,7.49,44.94,Debit Card,M_5250
254,CASH_935,2024-07-05 18:45:36,Innsbruck,Eingelegte Gurken,Brand B,9,5.28,47.52,Mobile Payment,M_3785
255,CASH_231,2024-07-24 09:06:30,Linz,Eingelegte Oliven,Brand B,6,3.0,18.0,Cash,M_6031
256,CASH_574,2024-08-17 08:37:18,Salzburg,Eingelegte Gurken,Brand A,10,6.59,65.9,Debit Card,M_9199
257,CASH_991,2024-09-06 09:26:03,Graz,Eingelegte Melanzani,Brand B,6,6.12,36.72,Debit Card,
258,CASH_281,2024-07-11 15:21:40,Klagenfurt,Eingelegte Oliven,Brand A,1,2.88,2.88,Cash,M_3595
259,CASH_748,2024-07-12 04:39:27,Villach,Eingelegte Gurken,Brand D,8,1.34,10.72,Cash,M_1230
260,CASH_104,2024-09-06 06:01:43,Innsbruck,Eingelegte Melanzani,Brand C,5,4.45,22.25,Mobile Payment,
261,CASH_710,2024-08-07 14:46:33,Eisenstadt,Eingelegte Gurken,Brand D,3,9.11,27.33,Mobile Payment,M_3701
262,CASH_844,2024-08-21 00:14:14,Graz,Eingelegte Melanzani,Brand A,10,2.11,21.1,Credit Card,M_5190
263,CASH_769,2024-09-15 01:42:06,Wien,Eingelegte Melanzani,Brand A,7,2.11,14.77,Mobile Payment,M_3508
264,CASH_203,2024-07-02 09:26:42,Eisenstadt,Eingelegte Gurken,Brand B,7,1.94,13.58,Credit Card,
265,,2024-09-16 06:49:16,Eisenstadt,Eingelegte Melanzani,Brand C,7,1.35,9.45,Debit Card,M_8875
266,CASH_955,2024-09-24 02:58:07,St. Pölten,Eingelegte Oliven,Brand D,3,8.02,24.06,Credit Card,M_2659
267,CASH_151,2024-08-28 09:16:29,Salzburg,Eingelegte Melanzani,Brand A,5,7.09,35.45,Debit Card,M_2556
268,CASH_274,2024-07-02 04:42:41,Klagenfurt,Eingelegte Gurken,Brand D,10,7.6,76.0,Mobile Payment,M_3996
269,CASH_806,2024-08-28 08:53:24,Bregenz,Eingelegte Gurken,Brand B,2,7.54,15.08,Cash,
270,CASH_725,2024-09-11 21:28:11,Villach,Eingelegte Gurken,Brand A,3,5.39,16.17,Debit Card,M_2037
271,CASH_861,2024-09-29 21:33:49,St. Pölten,Eingelegte Oliven,Brand B,6,7.19,43.14,Credit Card,M_5072
272,CASH_946,,Eisenstadt,Eingelegte Oliven,Brand A,1,2.41,2.41,Debit Card,M_3709
273,CASH_619,,Innsbruck,Eingelegte Oliven,Brand D,7,1.71,11.97,Debit Card,M_8341
274,CASH_769,2024-08-10 03:31:47,Wien,Eingelegte Melanzani,Brand D,7,,,Credit Card,M_5990
275,CASH_472,2024-09-22 21:29:21,Wien,Eingelegte Melanzani,Brand D,6,6.58,39.48,Debit Card,M_6952
276,CASH_463,2024-09-23 07:00:21,Linz,Eingelegte Oliven,Brand C,2,,,Cash,M_7704
277,CASH_502,2024-07-25 03:59:54,Innsbruck,Eingelegte Gurken,Brand B,6,4.73,28.38,Credit Card,M_8381
278,CASH_643,2024-09-03 04:31:00,Wien,Eingelegte Oliven,Brand D,10,5.57,55.7,Cash,M_3845
279,CASH_429,2024-08-19 21:38:38,Eisenstadt,Eingelegte Gurken,Brand D,10,7.86,78.6,Mobile Payment,M_6617
280,CASH_816,2024-07-18 04:26:38,Eisenstadt,Eingelegte Gurken,Brand C,9,2.81,25.29,Mobile Payment,M_3173
281,CASH_752,2024-07-23 16:34:44,Klagenfurt,Eingelegte Oliven,Brand A,6,6.25,37.5,Debit Card,M_9747
282,CASH_490,2024-07-02 16:06:01,Graz,Eingelegte Melanzani,Brand A,4,8.07,32.28,Mobile Payment,M_3399
283,CASH_133,2024-08-07 06:48:34,Klagenfurt,Eingelegte Gurken,Brand A,10,7.66,76.6,Cash,M_7371
284,CASH_148,2024-09-28 09:44:42,Villach,Eingelegte Gurken,Brand D,6,1.48,8.88,Mobile Payment,
285,CASH_821,2024-08-26 07:58:40,Klagenfurt,Eingelegte Oliven,Brand B,4,2.6,10.4,Credit Card,
286,CASH_669,,Linz,Eingelegte Melanzani,Brand B,10,1.05,10.5,Debit Card,M_3536
287,CASH_740,2024-09-15 01:49:59,St. Pölten,Eingelegte Oliven,Brand C,8,5.95,47.6,Credit Card,M_6207
288,CASH_263,2024-09-05 02:50:32,Villach,Eingelegte Oliven,Brand D,2,8.95,17.9,Mobile Payment,M_5809
289,CASH_870,2024-09-06 15:35:52,Wien,Eingelegte Melanzani,Brand C,8,6.78,54.24,Cash,M_6258
290,CASH_841,2024-07-15 12:16:34,Linz,Eingelegte Melanzani,Brand C,9,5.01,45.09,Credit Card,
291,CASH_650,2024-07-11 03:10:49,Eisenstadt,Eingelegte Melanzani,Brand A,4,7.96,31.84,Debit Card,M_4368
292,CASH_864,2024-08-25 20:52:04,Graz,Eingelegte Melanzani,Brand D,6,,,Credit Card,
293,CASH_517,2024-09-12 07:58:16,Villach,Eingelegte Gurken,Brand D,7,4.51,31.57,Credit Card,M_2036
294,CASH_614,2024-09-28 02:22:59,Salzburg,Eingelegte Gurken,Brand C,10,,,Debit Card,M_1504
295,CASH_916,2024-07-18 23:25:50,Eisenstadt,Eingelegte Gurken,Brand B,5,9.23,46.15,Mobile Payment,M_1182
296,CASH_710,2024-07-16 01:00:36,Villach,Eingelegte Oliven,Brand A,5,7.67,38.35,Mobile Payment,
297,CASH_731,2024-07-19 05:11:14,Linz,Eingelegte Melanzani,Brand A,3,6.11,18.33,Credit Card,M_9992
298,CASH_200,2024-08-07 21:04:16,Innsbruck,Eingelegte Oliven,Brand D,6,7.04,42.24,Cash,
299,CASH_731,2024-08-10 15:28:21,Linz,Eingelegte Oliven,Brand B,10,8.27,82.7,Debit Card,
300,CASH_468,2024-09-21 13:17:53,Graz,Eingelegte Oliven,Brand C,8,4.23,33.84,Mobile Payment,M_2783
301,CASH_301,2024-08-05 04:57:34,Linz,Eingelegte Oliven,Brand A,2,8.65,17.3,Credit Card,M_7637
302,CASH_652,2024-07-05 17:16:34,Bregenz,Eingelegte Oliven,Brand B,6,9.02,54.12,Mobile Payment,
303,,2024-08-16 16:00:42,St. Pölten,Eingelegte Oliven,Brand B,9,2.43,21.87,Cash,M_8921
304,CASH_478,,Innsbruck,Eingelegte Melanzani,Brand B,9,4.25,38.25,Debit Card,M_1760
305,CASH_949,2024-07-14 22:33:40,Linz,Eingelegte Oliven,Brand C,10,2.56,25.6,Debit Card,M_2275
306,CASH_936,,Klagenfurt,Eingelegte Gurken,Brand D,10,,,Cash,M_4768
307,CASH_470,2024-07-28 04:11:10,St. Pölten,Eingelegte Oliven,Brand A,4,3.97,15.88,Credit Card,M_8844
308,CASH_144,2024-09-21 13:01:15,Graz,Eingelegte Oliven,Brand B,3,1.35,4.05,Cash,
309,CASH_119,2024-08-21 19:36:40,Linz,Eingelegte Melanzani,Brand B,8,5.24,41.92,Debit Card,
310,CASH_623,,Linz,Eingelegte Melanzani,Brand C,8,1.62,12.96,Debit Card,M_2778
311,CASH_253,2024-09-03 21:26:52,St. Pölten,Eingelegte Melanzani,Brand B,8,6.4,51.2,Credit Card,
312,CASH_794,2024-09-08 00:57:49,Villach,Eingelegte Oliven,Brand D,6,7.28,43.68,Debit Card,
313,CASH_859,2024-08-18 11:37:51,St. Pölten,Eingelegte Melanzani,Brand D,3,7.89,23.67,Credit Card,
314,CASH_908,2024-07-25 00:45:47,Wien,Eingelegte Oliven,Brand A,9,,,Cash,M_6175
315,CASH_367,2024-08-24 20:37:16,Eisenstadt,Eingelegte Gurken,Brand C,10,7.13,71.3,Cash,M_8904
316,CASH_452,2024-08-31 08:19:36,Villach,Eingelegte Oliven,Brand B,2,5.02,10.04,Cash,
317,CASH_823,,Wien,Eingelegte Melanzani,Brand D,1,8.41,8.41,Debit Card,M_8133
318,CASH_841,,Villach,Eingelegte Gurken,Brand C,10,,,Cash,M_8192
319,CASH_902,,St. Pölten,Eingelegte Oliven,Brand B,10,1.32,13.2,Cash,M_3579
320,CASH_515,2024-08-21 11:42:25,St. Pölten,Eingelegte Melanzani,Brand A,2,5.95,11.9,Mobile Payment,M_5530
321,CASH_367,2024-08-28 12:36:00,Graz,Eingelegte Gurken,Brand A,9,,,Mobile Payment,M_2917
322,CASH_553,2024-09-07 18:16:44,Villach,Eingelegte Oliven,Brand D,4,9.65,38.6,Debit Card,M_1448
323,CASH_793,,Innsbruck,Eingelegte Gurken,Brand D,6,1.09,6.54,Mobile Payment,
324,CASH_282,2024-08-13 02:35:59,Bregenz,Eingelegte Gurken,Brand C,4,3.42,13.68,Cash,M_4271
325,CASH_954,2024-08-03 06:14:12,Innsbruck,Eingelegte Oliven,Brand C,3,2.08,6.24,Credit Card,M_9071
326,CASH_480,,St. Pölten,Eingelegte Gurken,Brand D,10,5.42,54.2,Mobile Payment,M_3101
327,CASH_455,,Villach,Eingelegte Oliven,Brand B,8,7.28,58.24,Debit Card,M_1137
328,CASH_727,2024-09-13 03:20:23,Linz,Eingelegte Melanzani,Brand C,4,9.63,38.52,Mobile Payment,M_9171
329,CASH_386,2024-08-17 11:54:25,Bregenz,Eingelegte Melanzani,Brand B,10,8.33,83.3,Mobile Payment,M_8081
330,CASH_280,2024-07-20 15:51:00,Villach,Eingelegte Gurken,Brand B,9,3.84,34.56,Debit Card,M_1781
331,CASH_587,2024-07-08 06:52:16,Salzburg,Eingelegte Gurken,Brand C,5,6.04,30.2,Mobile Payment,M_7746
332,CASH_765,2024-09-16 06:36:36,Eisenstadt,Eingelegte Melanzani,Brand C,6,5.59,33.54,Debit Card,M_7243
333,CASH_445,2024-07-19 05:40:51,Villach,Eingelegte Oliven,Brand D,2,,,Mobile Payment,
334,CASH_377,2024-08-04 19:41:25,Bregenz,Eingelegte Gurken,Brand D,7,8.69,60.83,Cash,M_5122
335,CASH_205,2024-07-11 06:10:25,Salzburg,Eingelegte Melanzani,Brand D,9,,,Debit Card,M_2363
336,CASH_499,2024-07-11 20:59:56,Linz,Eingelegte Melanzani,Brand B,5,2.14,10.7,Cash,
337,CASH_653,2024-08-11 15:29:55,Linz,Eingelegte Oliven,Brand D,3,7.28,21.84,Cash,M_8480
338,CASH_754,2024-09-11 13:33:40,Eisenstadt,Eingelegte Gurken,Brand C,8,8.24,65.92,Debit Card,M_7753
339,CASH_968,2024-07-01 16:52:48,Graz,Eingelegte Gurken,Brand C,8,7.19,57.52,Debit Card,M_8816
340,CASH_107,2024-08-07 19:14:50,Eisenstadt,Eingelegte Gurken,Brand B,7,4.93,34.51,Cash,
341,CASH_532,2024-08-18 07:16:05,Innsbruck,Eingelegte Oliven,Brand C,5,5.79,28.95,Mobile Payment,M_2121
342,CASH_378,2024-09-20 14:39:28,St. Pölten,Eingelegte Gurken,Brand B,6,,,Credit Card,M_1362
343,CASH_844,2024-08-04 04:45:28,Wien,Eingelegte Melanzani,Brand A,3,,,Cash,M_6104
344,CASH_132,2024-08-17 14:44:50,Klagenfurt,Eingelegte Melanzani,Brand B,1,4.53,4.53,Debit Card,
345,CASH_831,2024-08-18 00:07:49,Innsbruck,Eingelegte Gurken,Brand D,4,1.3,5.2,Debit Card,M_2539
346,CASH_430,2024-08-30 12:43:19,Graz,Eingelegte Oliven,Brand A,9,3.28,29.52,Mobile Payment,
347,CASH_544,,Klagenfurt,Eingelegte Melanzani,Brand B,5,4.56,22.8,Cash,
348,CASH_480,,Salzburg,Eingelegte Melanzani,Brand B,8,,,Mobile Payment,M_1983
349,CASH_228,2024-09-28 17:50:06,Bregenz,Eingelegte Melanzani,Brand C,9,7.81,70.29,Debit Card,M_1349
350,CASH_596,2024-07-18 08:57:02,Bregenz,Eingelegte Oliven,Brand C,9,2.71,24.39,Cash,M_6303
351,CASH_643,2024-09-15 17:10:04,Graz,Eingelegte Gurken,Brand C,5,5.09,25.45,Debit Card,M_1306
352,CASH_164,2024-09-18 07:20:46,Eisenstadt,Eingelegte Gurken,Brand B,9,7.89,71.01,Cash,M_6285
353,CASH_144,2024-07-13 16:42:04,Graz,Eingelegte Melanzani,Brand A,4,2.72,10.88,Credit Card,M_7366
354,CASH_475,2024-09-28 18:16:03,Innsbruck,Eingelegte Oliven,Brand A,1,2.88,2.88,Debit Card,M_2310
355,CASH_525,2024-08-16 17:47:56,Klagenfurt,Eingelegte Oliven,Brand A,10,1.37,13.7,Credit Card,M_2276
356,CASH_644,2024-07-13 03:46:14,Villach,Eingelegte Melanzani,Brand B,9,6.13,55.17,Cash,M_7802
357,CASH_819,2024-09-12 11:43:29,Villach,Eingelegte Melanzani,Brand B,3,5.54,16.62,Cash,M_8258
358,CASH_522,2024-09-09 10:54:23,Villach,Eingelegte Oliven,Brand C,10,5.91,59.1,Debit Card,M_5162
359,CASH_391,2024-08-20 00:46:02,St. Pölten,Eingelegte Melanzani,Brand B,5,,,Cash,
360,CASH_623,2024-09-27 08:58:35,Eisenstadt,Eingelegte Oliven,Brand B,2,,,Mobile Payment,
361,CASH_407,2024-08-01 07:16:51,Salzburg,Eingelegte Oliven,Brand D,10,7.61,76.1,Mobile Payment,M_3832
362,CASH_197,2024-09-28 18:52:58,St. Pölten,Eingelegte Oliven,Brand C,1,6.19,6.19,Credit Card,M_6478
363,CASH_332,2024-08-23 03:55:49,St. Pölten,Eingelegte Melanzani,Brand D,1,1.37,1.37,Cash,M_4617
364,,2024-08-20 14:48:38,Eisenstadt,Eingelegte Melanzani,Brand B,7,4.55,31.85,Cash,M_8796
365,CASH_613,2024-08-21 08:05:25,Villach,Eingelegte Oliven,Brand B,3,2.78,8.34,Debit Card,M_4212
366,CASH_372,2024-09-06 07:15:04,Villach,Eingelegte Gurken,Brand A,2,4.81,9.62,Mobile Payment,
367,CASH_941,2024-08-09 05:22:39,Bregenz,Eingelegte Oliven,Brand B,8,,,Cash,
368,CASH_348,2024-07-11 03:47:03,St. Pölten,Eingelegte Melanzani,Brand C,1,8.24,8.24,Mobile Payment,M_1372
369,CASH_868,,Linz,Eingelegte Oliven,Brand D,10,2.27,22.7,Credit Card,M_9631
370,,2024-08-06 06:50:44,Linz,Eingelegte Melanzani,Brand D,1,,,Mobile Payment,M_6901
371,CASH_620,,Salzburg,Eingelegte Gurken,Brand D,10,2.68,26.8,Debit Card,M_1352
372,CASH_862,2024-08-09 10:31:25,Graz,Eingelegte Melanzani,Brand C,6,3.72,22.32,Mobile Payment,M_5221
373,CASH_255,2024-07-04 17:17:14,Klagenfurt,Eingelegte Gurken,Brand B,2,5.69,11.38,Cash,M_3502
374,CASH_234,2024-09-16 10:28:34,Innsbruck,Eingelegte Oliven,Brand B,10,8.2,82.0,Cash,M_9582
375,CASH_261,2024-07-19 20:59:36,Klagenfurt,Eingelegte Melanzani,Brand A,3,8.92,26.76,Credit Card,M_7783
376,CASH_897,2024-09-20 23:17:09,Innsbruck,Eingelegte Melanzani,Brand B,3,,,Mobile Payment,M_4783
377,,2024-07-04 11:05:44,Bregenz,Eingelegte Melanzani,Brand D,6,4.49,26.94,Debit Card,
378,CASH_860,2024-07-02 08:26:14,Innsbruck,Eingelegte Melanzani,Brand A,3,9.87,29.61,Debit Card,M_8496
379,CASH_489,2024-07-06 19:47:52,Klagenfurt,Eingelegte Gurken,Brand A,9,5.11,45.99,Credit Card,M_5025
380,CASH_883,2024-07-06 17:24:33,Wien,Eingelegte Melanzani,Brand C,8,3.74,29.92,Mobile Payment,M_7921
381,CASH_574,2024-09-27 16:57:09,Bregenz,Eingelegte Melanzani,Brand A,3,9.44,28.32,Cash,M_6299
382,CASH_565,,Salzburg,Eingelegte Gurken,Brand C,3,2.11,6.33,Credit Card,M_6946
383,CASH_663,2024-09-04 19:10:24,Villach,Eingelegte Melanzani,Brand B,6,6.94,41.64,Cash,
384,CASH_847,,Bregenz,Eingelegte Gurken,Brand B,2,9.64,19.28,Credit Card,M_5146
385,CASH_722,2024-09-02 17:51:00,Bregenz,Eingelegte Melanzani,Brand B,10,5.08,50.8,Debit Card,
386,CASH_670,2024-09-09 08:39:40,Innsbruck,Eingelegte Melanzani,Brand B,3,,,Mobile Payment,
387,CASH_189,2024-09-16 09:21:58,Wien,Eingelegte Melanzani,Brand D,3,3.56,10.68,Cash,M_6901
388,CASH_488,2024-08-08 10:23:57,Salzburg,Eingelegte Gurken,Brand A,5,2.1,10.5,Mobile Payment,M_7779
389,CASH_847,2024-09-17 01:06:36,Eisenstadt,Eingelegte Melanzani,Brand D,10,9.88,98.8,Mobile Payment,M_6185
390,,,St. Pölten,Eingelegte Gurken,Brand D,8,8.95,71.6,Cash,M_4171
391,CASH_312,2024-09-19 03:47:54,St. Pölten,Eingelegte Gurken,Brand D,1,6.04,6.04,Cash,
392,CASH_663,2024-07-09 09:19:32,Klagenfurt,Eingelegte Melanzani,Brand A,6,7.52,45.12,Credit Card,M_4178
393,CASH_916,2024-09-25 15:58:30,Wien,Eingelegte Oliven,Brand B,8,5.15,41.2,Mobile Payment,M_7782
394,CASH_794,2024-09-05 09:36:46,Klagenfurt,Eingelegte Oliven,Brand A,4,3.99,15.96,Mobile Payment,
395,CASH_962,2024-08-13 12:40:34,Graz,Eingelegte Oliven,Brand D,3,8.78,26.34,Mobile Payment,M_6152
396,,2024-07-12 15:56:15,Bregenz,Eingelegte Gurken,Brand B,9,2.01,18.09,Credit Card,M_2517
397,CASH_448,,Bregenz,Eingelegte Oliven,Brand C,6,8.85,53.1,Cash,
398,CASH_145,2024-09-05 03:00:19,St. Pölten,Eingelegte Melanzani,Brand C,8,1.93,15.44,Mobile Payment,
399,CASH_393,,Linz,Eingelegte Oliven,Brand C,8,3.45,27.6,Cash,
400,CASH_458,2024-09-04 03:13:34,Eisenstadt,Eingelegte Gurken,Brand C,3,8.24,24.72,Cash,
401,CASH_129,2024-09-08 14:03:08,Bregenz,Eingelegte Oliven,Brand A,2,1.78,3.56,Debit Card,
402,CASH_464,2024-09-27 22:28:39,Linz,Eingelegte Gurken,Brand B,9,,,Debit Card,M_2522
403,CASH_800,2024-08-29 03:29:19,Bregenz,Eingelegte Gurken,Brand B,4,9.06,36.24,Mobile Payment,M_7423
404,CASH_130,2024-08-12 10:29:31,Salzburg,Eingelegte Gurken,Brand A,6,8.61,51.66,Mobile Payment,M_3087
405,CASH_172,2024-07-14 10:35:41,Linz,Eingelegte Oliven,Brand D,7,3.15,22.05,Cash,M_8903
406,CASH_545,2024-09-27 18:27:50,St. Pölten,Eingelegte Gurken,Brand B,3,1.7,5.1,Debit Card,
407,CASH_515,,Salzburg,Eingelegte Oliven,Brand A,10,4.41,44.1,Debit Card,M_2007
408,CASH_875,2024-09-13 20:51:00,Graz,Eingelegte Oliven,Brand B,8,4.51,36.08,Debit Card,
409,CASH_545,2024-09-11 21:19:58,Klagenfurt,Eingelegte Melanzani,Brand A,10,4.64,46.4,Cash,M_2022
410,CASH_940,2024-07-07 00:45:35,Klagenfurt,Eingelegte Melanzani,Brand C,1,7.32,7.32,Debit Card,M_7271
411,,,Innsbruck,Eingelegte Oliven,Brand D,6,2.39,14.34,Cash,
412,CASH_186,2024-09-01 21:27:08,Graz,Eingelegte Oliven,Brand D,8,7.26,58.08,Debit Card,M_8444
413,,2024-08-27 12:22:14,Villach,Eingelegte Oliven,Brand A,10,7.58,75.8,Mobile Payment,M_9948
414,CASH_477,2024-07-05 18:30:45,Salzburg,Eingelegte Oliven,Brand D,2,7.58,15.16,Mobile Payment,M_2281
415,CASH_779,2024-08-01 15:40:47,Salzburg,Eingelegte Oliven,Brand C,10,,,Mobile Payment,M_1176
416,CASH_531,,Klagenfurt,Eingelegte Gurken,Brand C,3,,,Mobile Payment,M_5267
417,CASH_398,2024-07-22 18:03:42,St. Pölten,Eingelegte Melanzani,Brand C,8,,,Credit Card,M_5552
418,CASH_214,2024-08-05 08:00:47,St. Pölten,Eingelegte Melanzani,Brand B,8,2.58,20.64,Cash,M_9640
419,CASH_941,2024-07-11 04:38:59,Graz,Eingelegte Gurken,Brand D,7,4.96,34.72,Cash,
420,CASH_218,2024-09-21 08:48:52,Wien,Eingelegte Melanzani,Brand D,7,5.29,37.03,Cash,M_7390
421,CASH_916,2024-08-25 00:18:59,Bregenz,Eingelegte Gurken,Brand C,9,1.37,12.33,Mobile Payment,M_8074
422,,2024-08-04 10:17:17,Salzburg,Eingelegte Gurken,Brand D,8,7.74,61.92,Cash,M_3947
423,CASH_200,2024-07-02 02:00:26,Eisenstadt,Eingelegte Melanzani,Brand D,6,3.55,21.3,Cash,
424,CASH_322,2024-09-15 21:57:53,St. Pölten,Eingelegte Oliven,Brand A,2,,,Cash,M_4027
425,CASH_177,2024-08-02 09:29:42,Bregenz,Eingelegte Gurken,Brand D,6,8.03,48.18,Mobile Payment,M_7271
426,CASH_171,2024-08-03 08:11:28,Bregenz,Eingelegte Melanzani,Brand D,3,1.98,5.94,Debit Card,
427,CASH_172,2024-08-03 03:02:04,St. Pölten,Eingelegte Oliven,Brand C,8,,,Debit Card,
428,,2024-09-24 12:17:09,Klagenfurt,Eingelegte Gurken,Brand A,9,7.94,71.46,Debit Card,M_2148
429,CASH_648,,Klagenfurt,Eingelegte Gurken,Brand C,7,,,Credit Card,M_6571
430,CASH_667,2024-08-07 20:12:11,Wien,Eingelegte Gurken,Brand B,5,9.07,45.35,Mobile Payment,M_8175
431,CASH_344,,Bregenz,Eingelegte Gurken,Brand A,9,5.5,49.5,Debit Card,M_1268
432,CASH_926,2024-07-06 12:07:13,Eisenstadt,Eingelegte Gurken,Brand B,10,1.65,16.5,Cash,M_1312
433,CASH_233,2024-07-06 07:44:41,Wien,Eingelegte Melanzani,Brand A,5,1.88,9.4,Cash,M_2047
434,CASH_325,2024-09-02 19:51:39,Salzburg,Eingelegte Melanzani,Brand D,6,9.84,59.04,Debit Card,M_9943
435,CASH_443,2024-07-28 01:37:11,Salzburg,Eingelegte Melanzani,Brand C,3,2.51,7.53,Mobile Payment,M_8187
436,CASH_747,,St. Pölten,Eingelegte Gurken,Brand B,1,1.73,1.73,Credit Card,
437,,2024-08-06 13:44:51,Bregenz,Eingelegte Oliven,Brand B,4,3.44,13.76,Debit Card,M_3859
438,CASH_190,2024-07-24 22:31:39,Linz,Eingelegte Gurken,Brand D,1,2.73,2.73,Credit Card,M_9842
439,CASH_154,2024-09-19 21:13:17,Innsbruck,Eingelegte Melanzani,Brand B,8,2.44,19.52,Credit Card,
440,CASH_876,,Bregenz,Eingelegte Melanzani,Brand A,1,2.58,2.58,Credit Card,M_2901
441,CASH_529,2024-08-26 18:37:20,Innsbruck,Eingelegte Oliven,Brand C,4,3.94,15.76,Credit Card,
442,CASH_596,2024-07-29 02:30:37,Wien,Eingelegte Gurken,Brand B,4,5.09,20.36,Debit Card,M_8499
443,CASH_132,2024-08-04 06:21:08,St. Pölten,Eingelegte Melanzani,Brand C,3,5.19,15.57,Debit Card,
444,CASH_753,2024-09-16 05:50:50,St. Pölten,Eingelegte Melanzani,Brand B,2,5.7,11.4,Cash,M_8581
445,CASH_693,2024-08-01 07:20:27,Innsbruck,Eingelegte Oliven,Brand B,10,4.76,47.6,Credit Card,
446,CASH_590,2024-07-05 13:33:25,Salzburg,Eingelegte Gurken,Brand D,4,,,Credit Card,M_7662
447,CASH_116,2024-08-07 07:41:05,Bregenz,Eingelegte Oliven,Brand C,3,8.72,26.16,Credit Card,M_8598
448,CASH_479,2024-08-21 05:50:55,Bregenz,Eingelegte Oliven,Brand A,2,7.22,14.44,Credit Card,
449,CASH_312,2024-09-17 17:36:50,Salzburg,Eingelegte Oliven,Brand C,1,9.19,9.19,Mobile Payment,M_2818
450,CASH_763,2024-07-06 11:23:11,Eisenstadt,Eingelegte Oliven,Brand A,9,2.84,25.56,Mobile Payment,
451,CASH_862,2024-09-13 22:13:48,Innsbruck,Eingelegte Gurken,Brand C,5,4.81,24.05,Credit Card,
452,CASH_644,2024-09-06 03:30:45,Eisenstadt,Eingelegte Gurken,Brand D,10,7.06,70.6,Credit Card,
453,CASH_211,2024-08-20 05:18:04,Graz,Eingelegte Gurken,Brand A,3,8.87,26.61,Credit Card,
454,CASH_554,2024-07-17 15:22:26,Wien,Eingelegte Gurken,Brand B,2,,,Cash,M_9513
455,CASH_434,2024-08-13 20:41:50,Bregenz,Eingelegte Oliven,Brand D,8,2.19,17.52,Mobile Payment,
456,CASH_391,2024-08-06 01:09:22,Bregenz,Eingelegte Melanzani,Brand B,9,9.76,87.84,Cash,
457,CASH_478,2024-09-12 04:28:16,Graz,Eingelegte Melanzani,Brand A,6,2.33,13.98,Debit Card,M_3663
