Transaction_ID,Customer_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method
TXN_911,CUST_25,2023-09-14 15:17:00,Store_C,Cucumber,Brand_A,3,1.25,3.75,Credit Card
TXN_912,CUST_122,2023-09-06 12:02:00,Store_B,Cucumber,Brand_A,3,1.5,4.5,Cash
TXN_913,CUST_5,2023-09-30 20:54:00,Store_B,Cucumber,Brand_B,2,0.98,1.96,Mobile Payment
TXN_914,CUST_126,2023-09-29 10:58:00,Store_C,Pickled Cucumbers,Brand_A,1,2.08,2.08,Mobile Payment
TXN_915,CUST_129,2023-09-28 17:26:00,Store_A,Pickled Cucumbers,Brand_A,3,2.93,8.790000000000001,Mobile Payment
TXN_916,CUST_128,2023-09-20 11:14:00,Store_C,Pickled Cucumbers,Brand_A,4,2.13,8.52,Mobile Payment
TXN_917,CUST_269,2023-09-07 11:44:00,Store_B,Cucumber,Brand_A,2,1.08,2.16,Cash
TXN_918,CUST_75,2023-09-28 10:43:00,Store_C,Cucumber,Brand_C,5,0.92,4.6000000000000005,Credit Card
TXN_919,CUST_1,2023-09-30 16:26:00,Store_C,Pickled Cucumbers,Brand_B,2,2.19,4.38,Mobile Payment
TXN_920,CUST_68,2023-09-20 13:51:00,Store_A,Cucumber,Brand_A,2,1.39,2.78,Credit Card
TXN_921,CUST_129,2023-09-04 13:21:00,Store_B,Pickled Cucumbers,Brand_B,2,2.15,4.3,Mobile Payment
TXN_922,CUST_262,2023-09-10 10:09:00,Store_B,Pickled Cucumbers,Brand_A,2,2.66,5.32,Cash
TXN_923,CUST_23,2023-09-29 12:06:00,Store_D,Cucumber,Brand_B,5,0.98,4.9,Credit Card
TXN_924,CUST_188,2023-09-15 08:32:00,Store_A,Pickled Cucumbers,Brand_B,3,2.45,7.3500000000000005,Mobile Payment
TXN_925,CUST_86,2023-09-09 10:21:00,Store_D,Cucumber,Brand_A,4,1.42,5.68,Cash
TXN_926,CUST_300,2023-09-19 15:18:00,Store_C,Pickled Cucumbers,Brand_A,1,2.2,2.2,Mobile Payment
TXN_927,CUST_264,2023-09-15 11:15:00,Store_A,Pickled Cucumbers,Brand_A,3,2.44,7.32,Mobile Payment
TXN_928,CUST_136,2023-09-03 10:26:00,Store_C,Pickled Cucumbers,Brand_A,1,2.96,2.96,Cash
TXN_929,CUST_158,2023-09-20 09:59:00,Store_A,Cucumber,Brand_B,4,1.14,4.56,Credit Card
TXN_930,CUST_26,2023-09-07 19:19:00,Store_C,Pickled Cucumbers,Brand_A,4,2.09,8.36,Cash
TXN_931,CUST_208,2023-09-02 14:10:00,Store_D,Pickled Cucumbers,Brand_A,5,2.58,12.9,Mobile Payment
TXN_932,CUST_190,2023-09-03 13:28:00,Store_A,Pickled Cucumbers,Brand_B,3,2.43,7.290000000000001,Mobile Payment
TXN_933,CUST_266,2023-09-20 17:15:00,Store_B,Cucumber,Brand_C,4,0.87,3.48,Credit Card
TXN_934,CUST_239,2023-09-29 10:14:00,Store_D,Pickled Cucumbers,Brand_A,5,2.08,10.4,Credit Card
TXN_935,CUST_162,2023-09-29 15:31:00,Store_A,Cucumber,Brand_A,1,1.18,1.18,Cash
TXN_936,CUST_93,2023-09-11 09:54:00,Store_A,Pickled Cucumbers,Brand_A,1,2.34,2.34,Mobile Payment
TXN_937,CUST_275,2023-09-20 11:10:00,Store_A,Pickled Cucumbers,Brand_A,5,2.6,13.0,Cash
TXN_938,CUST_74,2023-09-30 17:54:00,Store_A,Pickled Cucumbers,Brand_C,2,1.82,3.64,Credit Card
TXN_939,CUST_70,2023-09-29 13:44:00,Store_C,Cucumber,Brand_A,2,1.38,2.76,Credit Card
TXN_940,CUST_235,2023-09-29 20:36:00,Store_D,Cucumber,Brand_A,4,1.14,4.56,Cash
TXN_941,CUST_70,2023-09-10 14:01:00,Store_B,Pickled Cucumbers,Brand_A,2,2.95,5.9,Credit Card
TXN_942,CUST_176,2023-09-16 13:21:00,Store_D,Pickled Cucumbers,Brand_A,5,2.74,13.700000000000001,Mobile Payment
TXN_943,CUST_159,2023-09-23 14:28:00,Store_A,Pickled Cucumbers,Brand_B,4,2.14,8.56,Mobile Payment
TXN_944,CUST_222,2023-09-28 14:13:00,Store_D,Pickled Cucumbers,Brand_B,1,2.09,2.09,Cash
TXN_945,CUST_226,2023-09-19 15:12:00,Store_B,Cucumber,Brand_A,3,1.01,3.0300000000000002,Credit Card
TXN_946,CUST_94,2023-09-01 19:11:00,Store_A,Pickled Cucumbers,Brand_A,2,2.79,5.58,Cash
TXN_947,CUST_34,2023-09-30 14:57:00,Store_A,Cucumber,Brand_A,2,1.33,2.66,Mobile Payment
TXN_948,CUST_46,2023-09-28 12:56:00,Store_A,Cucumber,Brand_C,3,1.07,3.21,Mobile Payment
TXN_949,CUST_66,2023-09-01 08:45:00,Store_B,Pickled Cucumbers,Brand_B,4,1.99,7.96,Credit Card
TXN_950,CUST_113,2023-09-19 10:29:00,Store_A,Cucumber,Brand_A,2,1.42,2.84,Cash
TXN_951,CUST_176,2023-09-12 20:40:00,Store_A,Pickled Cucumbers,Brand_B,2,2.14,4.28,Mobile Payment
TXN_952,CUST_285,2023-09-15 16:49:00,Store_D,Pickled Cucumbers,Brand_B,5,2.04,10.2,Cash
TXN_953,CUST_63,2023-09-20 08:09:00,Store_D,Pickled Cucumbers,Brand_A,2,2.39,4.78,Credit Card
TXN_954,CUST_266,2023-09-04 13:12:00,Store_D,Pickled Cucumbers,Brand_C,5,1.88,9.399999999999999,Credit Card
TXN_955,CUST_292,2023-09-28 20:49:00,Store_C,Pickled Cucumbers,Brand_A,4,2.83,11.32,Credit Card
TXN_956,CUST_121,2023-09-14 15:24:00,Store_B,Pickled Cucumbers,Brand_A,5,2.79,13.95,Mobile Payment
TXN_957,CUST_215,2023-09-28 10:12:00,Store_C,Cucumber,Brand_A,1,1.27,1.27,Mobile Payment
TXN_958,CUST_215,2023-09-26 17:10:00,Store_C,Cucumber,Brand_A,5,1.02,5.1,Cash
TXN_959,CUST_186,2023-09-12 09:45:00,Store_B,Pickled Cucumbers,Brand_A,4,2.25,9.0,Credit Card
TXN_960,CUST_250,2023-09-27 20:00:00,Store_A,Cucumber,Brand_B,1,1.09,1.09,Mobile Payment
TXN_961,CUST_286,2023-09-24 12:18:00,Store_D,Cucumber,Brand_A,3,1.1,3.3000000000000003,Mobile Payment
TXN_962,CUST_68,2023-09-15 14:01:00,Store_C,Pickled Cucumbers,Brand_B,3,1.94,5.82,Cash
TXN_963,CUST_48,2023-09-26 09:24:00,Store_C,Pickled Cucumbers,Brand_A,4,2.22,8.88,Credit Card
TXN_964,CUST_252,2023-09-10 08:01:00,Store_B,Cucumber,Brand_A,2,1.46,2.92,Mobile Payment
TXN_965,CUST_80,2023-09-16 12:34:00,Store_C,Pickled Cucumbers,Brand_A,5,2.38,11.899999999999999,Mobile Payment
TXN_966,CUST_273,2023-09-17 20:20:00,Store_C,Cucumber,Brand_A,2,1.19,2.38,Mobile Payment
TXN_967,CUST_228,2023-09-21 18:41:00,Store_B,Cucumber,Brand_B,3,1.36,4.08,Cash
TXN_968,CUST_259,2023-09-13 20:04:00,Store_A,Cucumber,Brand_A,1,1.08,1.08,Cash
TXN_969,CUST_213,2023-09-26 16:49:00,Store_B,Pickled Cucumbers,Brand_A,4,2.68,10.72,Credit Card
TXN_970,CUST_152,2023-09-22 12:34:00,Store_D,Cucumber,Brand_A,1,1.49,1.49,Mobile Payment
TXN_971,CUST_73,2023-09-13 11:36:00,Store_B,Pickled Cucumbers,Brand_B,3,2.44,7.32,Cash
TXN_972,CUST_147,2023-09-01 13:05:00,Store_C,Pickled Cucumbers,Brand_C,4,1.69,6.76,Mobile Payment
TXN_973,CUST_119,2023-09-21 16:15:00,Store_D,Cucumber,Brand_B,1,1.14,1.14,Mobile Payment
TXN_974,CUST_297,2023-09-20 19:21:00,Store_A,Pickled Cucumbers,Brand_A,5,2.19,10.95,Credit Card
TXN_975,CUST_8,2023-09-20 13:42:00,Store_D,Cucumber,Brand_A,4,1.32,5.28,Mobile Payment
TXN_976,CUST_211,2023-09-01 11:06:00,Store_D,Cucumber,Brand_A,3,1.39,4.17,Credit Card
TXN_977,CUST_107,2023-09-02 15:41:00,Store_D,Cucumber,Brand_A,4,1.21,4.84,Mobile Payment
TXN_978,CUST_163,2023-09-16 10:35:00,Store_C,Cucumber,Brand_A,4,1.3,5.2,Mobile Payment
TXN_979,CUST_85,2023-09-01 15:52:00,Store_D,Cucumber,Brand_A,4,1.28,5.12,Credit Card
TXN_980,CUST_70,2023-09-12 08:21:00,Store_B,Cucumber,Brand_A,1,1.27,1.27,Cash
TXN_981,CUST_110,2023-09-28 09:37:00,Store_B,Pickled Cucumbers,Brand_A,2,2.42,4.84,Mobile Payment
TXN_982,CUST_146,2023-09-29 13:30:00,Store_D,Cucumber,Brand_B,1,1.33,1.33,Credit Card
TXN_983,CUST_160,2023-09-24 11:04:00,Store_B,Pickled Cucumbers,Brand_A,3,2.55,7.6499999999999995,Mobile Payment
TXN_984,CUST_270,2023-09-18 16:38:00,Store_C,Pickled Cucumbers,Brand_A,1,2.65,2.65,Mobile Payment
TXN_985,CUST_286,2023-09-14 16:29:00,Store_D,Cucumber,Brand_B,4,1.1,4.4,Cash
TXN_986,CUST_236,2023-09-24 11:39:00,Store_D,Cucumber,Brand_A,1,1.29,1.29,Credit Card
TXN_987,CUST_266,2023-09-20 20:01:00,Store_D,Cucumber,Brand_B,2,1.22,2.44,Credit Card
TXN_988,CUST_202,2023-09-23 14:51:00,Store_A,Pickled Cucumbers,Brand_A,1,2.25,2.25,Mobile Payment
TXN_989,CUST_292,2023-09-23 08:29:00,Store_D,Cucumber,Brand_A,2,1.39,2.78,Mobile Payment
TXN_990,CUST_245,2023-09-26 09:29:00,Store_B,Cucumber,Brand_B,4,1.3,5.2,Mobile Payment
TXN_991,CUST_52,2023-09-02 20:41:00,Store_D,Cucumber,Brand_B,2,0.91,1.82,Cash
TXN_992,CUST_123,2023-09-25 11:39:00,Store_C,Cucumber,Brand_B,2,1.32,2.64,Cash
TXN_993,CUST_197,2023-09-04 11:41:00,Store_A,Pickled Cucumbers,Brand_A,5,2.45,12.25,Cash
TXN_994,CUST_238,2023-09-26 14:02:00,Store_B,Pickled Cucumbers,Brand_A,2,2.57,5.14,Cash
TXN_995,CUST_77,2023-09-29 12:12:00,Store_C,Pickled Cucumbers,Brand_A,5,2.13,10.649999999999999,Cash
TXN_996,CUST_255,2023-09-09 20:10:00,Store_B,Cucumber,Brand_A,2,1.03,2.06,Cash
TXN_997,CUST_266,2023-09-09 17:02:00,Store_C,Pickled Cucumbers,Brand_C,5,1.5,7.5,Cash
TXN_998,CUST_15,2023-09-02 12:56:00,Store_C,Cucumber,Brand_A,2,1.0,2.0,Cash
TXN_999,CUST_56,2023-09-02 10:46:00,Store_A,Pickled Cucumbers,Brand_C,2,1.86,3.72,Cash
TXN_1000,CUST_225,2023-09-26 18:51:00,Store_C,Pickled Cucumbers,Brand_A,4,2.01,8.04,Cash
